id,score,scLivingspaceSqmPrice,scLotareaSqmPrice,scPurchasePrice,scPricetrend,scCondition,scFiring_type,yearConstructed,lotArea,livingSpace,condition,noRooms,purchasePrice,pricepersqmlivingspace,pricepersqmlotarea
3445,0.65,1,1,1,0.31,0.6,0,1960,549,170,well_kept,7,59000,347.05882352941177,107.46812386156648
3450,0.55,1,1,0.98,0.3,0,0,1976,290,83,no_information,3,276000,3325.3012048192772,951.7241379310345
3452,0.67,1,1,0.97,0.43,0.6,0,1967,270,120,well_kept,5,359500,2995.8333333333335,1331.4814814814815
3453,0.64,1,1,0.91,0.3,0.6,0,1970,332,170,well_kept,6,1040000,6117.64705882353,3132.5301204819275
3454,0.64,1,1,0.95,0.32,0.6,0,1980,550,135,well_kept,6,549000,4051.660516605166,998.1818181818181
3457,0.69,1,1,0.95,0.48,0.7,0,1976,330,275,modernized,12,575000,2090.909090909091,1742.4242424242425
3458,0.68,1,1,0.95,0.52,0.6,0,1975,4610,274,well_kept,9,549000,2003.6496350364964,119.08893709327549
3460,0.69,1,1,0.96,0.58,0.6,0,1968,747,216,well_kept,8,489000,2263.8888888888887,654.6184738955824
3465,0.62,1,1,1,0.72,0,0,1955,646,150,no_information,4,27500,183.33333333333334,42.56965944272446
3466,0.73,1,1,0.98,0.49,0.9,0,2018,160,100,mint_condition,4,299950,2999.5,1874.6875
3467,0.67,1,1,0.94,0.48,0.6,0,2014,3785,183,well_kept,5.5,689000,3765.0273224043717,182.0343461030383
3468,0.76,1,1,0.96,0.6,1,0,2009,252,140,first_time_use,4,509990,3642.785714285714,2023.7698412698412
3469,0.76,1,1,0.96,0.6,1,0,1978,252,140,first_time_use,4,509990,3642.785714285714,2023.7698412698412
3470,0.67,1,1,0.95,0.46,0.6,0,1973,474,96,well_kept,4,649000,6760.416666666667,1369.198312236287
3471,0.71,1,1,0.97,0.32,1,0,2020,336,130,first_time_use,4,389900,2999.230769230769,1160.4166666666667
3472,0.72,1,1,0.97,0.47,0.9,0,1983,230,138,first_time_use_after_refurbishment,6,365000,2644.927536231884,1586.9565217391305
3473,0.6,1,1,0.95,0.65,0,0,1913,250,178,no_information,7.5,655000,3679.775280898876,2620
3474,0.63,1,1,0.94,0.24,0.6,0,1969,1279,479,well_kept,21,720000,1503.1315240083507,562.9397967161846
3475,0.65,1,1,0.99,0.28,0.6,0,2000,2000,65,well_kept,4,178000,2738.4615384615386,89
3476,0.57,1,0.99,0.94,0.47,0,0,1987,184,125,no_information,5,729000,5832,3961.9565217391305
3477,0.56,1,1,0.88,0.45,0,0,1990,1600,400,no_information,10,1400000,3500,875
3478,0.68,1,1,0.9299999999999999,0.23,0.9,0,2013,413,133,mint_condition,5,799000,6007.518796992481,1934.6246973365617
3479,0.62,1,1,0.97,0.17,0.6,0,2009,237,149,well_kept,6,385000,2583.8926174496646,1624.4725738396623
3480,0.71,1,1,0.96,0.31,1,0,2020,645,150,first_time_use,5,456000,3023.0708035003977,706.9767441860465
3484,0.68,1,1,0.94,0.23,0.9,0,2004,2000,400,mint_condition,11,699000,1747.5,349.5
3485,0.54,1,1,0.94,0.28,0,0,1936,5004,495,no_information,14,750000,1515.1515151515152,149.8800959232614
3486,0.75,1,1,0.95,0.54,1,0,2020,258,167,first_time_use,5,555900,3309.5195570637616,2154.6511627906975
3488,0.75,1,1,0.95,0.54,1,0,2020,269,167,first_time_use,5,555900,3309.5195570637616,2066.542750929368
3490,0.63,1,1,0.99,0.2,0.6,0,1930,130,130,well_kept,6,89000,684.6153846153846,684.6153846153846
3492,0.75,1,1,0.91,0.59,1,0,2020,442,180,first_time_use,6,1050000,5833.333333333333,2375.5656108597286
3494,0.7,1,1,0.96,0.22,1,0,2020,384,137,first_time_use,5,490000,3576.6423357664235,1276.0416666666667
3496,0.73,1,1,0.97,0.53,0.9,0,2020,207,134,mint_condition,5,335000,2500,1617.4198532251835
3497,0.65,1,1,0.98,0.31,0.6,0,1978,680,220,well_kept,7,289800,1317.2727272727273,426.1764705882353
3499,0.57,1,1,0.98,0.46,0,0,1910,1232,110,need_of_renovation,5,229000,2081.818181818182,185.87662337662337
3500,0.78,1,1,0.95,0.7,1,0,2019,382,112,first_time_use,3,616000,5500,1612.565445026178
3501,0.66,1,1,0.97,0.28,0.7,0,1939,664,210,modernized,8,325000,1547.6190476190477,489.4578313253012
3502,0.77,1,1,0.94,0.7,1,0,2020,801,141,first_time_use,5,692000,4907.801418439716,863.9200998751561
3503,0.64,1,1,0.9299999999999999,0.33,0.6,0,1986,594,161,well_kept,5,850000,5273.934355028852,1430.976430976431
3504,0.54,1,1,0.98,0.24,0,0,1856,402,90,need_of_renovation,3,198000,2200,492.53731343283584
3506,0.7,1,1,0.96,0.21,1,0,2020,396,137,first_time_use,5,481600,3500,1216.1616161616162
3507,0.55,1,1,0.96,0.34,0,0,1973,800,255,no_information,7,530000,2078.4313725490197,662.5
3508,0.7,1,1,0.97,0.21,1,0,2020,111,93,first_time_use,3,327950,3500,2954.5045045045044
3511,0.55,1,1,0.92,0.36,0,0,1961,278,154,no_information,6,939000,6097.402597402597,3377.6978417266187
3512,0.66,1,1,0.91,0.47,0.6,0,1963,495,258,well_kept,12,1050000,4069.767441860465,2121.212121212121
3513,0.73,1,1,0.97,0.41,1,0,2020,440,150,first_time_use,5,379000,2526.6666666666665,861.3636363636364
3514,0.55,1,1,0.94,0.36,0,0,1986,229,107,no_information,4,769000,7186.915887850468,3358.078602620087
3517,0.54,1,1,0.94,0.29,0,0,1952,401,102,no_information,5,695000,6813.725490196079,1733.1670822942644
3518,0.74,1,1,0.97,0.5,1,0,2013,850,118,first_time_use,4,398000,3372.8813559322034,468.2352941176471
3519,0.69,1,1,0.95,0.6,0.6,0,1976,610,153,well_kept,5,595000,3888.8888888888887,975.4098360655738
3520,0.71,1,1,0.96,0.68,0.6,0,1970,782,175,well_kept,6,495000,2828.5714285714284,632.9923273657289
3523,0.52,1,0.99,0.73,0.42,0,0,1966,809,1020,no_information,37,3250000,3186.274509803922,4017.3053152039556
3524,0.69,1,0.99,0.95,0.39,0.8,0,1955,115,98,fully_renovated,4,590000,6020.408163265306,5130.434782608696
3526,0.72,1,1,0.99,0.33,1,0,2020,400,110,first_time_use,4,169540,1541.2727272727273,423.85
3529,0.62,1,1,0.99,0.02,0.7,0,1952,4917,180,modernized,12,175000,972.2222222222222,35.59080740288794
3530,0.66,1,1,0.95,0.42,0.6,0,2007,560,525,well_kept,19,560000,1066.6666666666667,1000
3531,0.55,1,1,0.98,0.33,0,0,1955,843,143,no_information,6,185000,1286.9565217391305,219.45432977461448
3532,0.66,1,1,0.94,0.42,0.6,0,2011,542,116,well_kept,5,750000,6465.517241379311,1383.7638376383763
3533,0.54,1,1,0.95,0.31,0,0,1959,209,60,no_information,6,549000,9150,2626.7942583732056
3535,0.66,1,1,0.99,0.36,0.6,0,1890,190,200,well_kept,14,119000,595,626.3157894736842
3536,0.57,1,1,0.99,0.42,0,0,1913,852,180,need_of_renovation,7,175000,972.2222222222222,205.39906103286384
3537,0.71,1,0.99,0.85,0.51,0.9,0,2016,488,180,mint_condition,7.5,1770000,9833.333333333334,3627.0491803278687
3538,0.64,1,1,0.98,0.29,0.6,0,1933,960,468,well_kept,19,265000,566.2393162393163,276.0416666666667
3539,0.6,1,1,0.94,0.63,0,0,1957,609,150,no_information,8,750000,5000,1231.527093596059
3542,0.54,1,1,0.99,0.22,0,0,2001,594,106,no_information,4,104000,981.1320754716982,175.0841750841751
3543,0.57,1,1,0.88,0.52,0,0,1937,1478,240,need_of_renovation,8,1450000,6041.666666666667,981.0554803788904
3546,0.74,1,1,0.96,0.48,1,0,2020,820,174,first_time_use,3,450000,2575.107296137339,548.780487804878
3548,0.55,1,1,0.92,0.38,0,0,1968,1053,233,no_information,8,980000,4195.564688757599,930.6742640075973
3551,0.67,1,1,0.96,0.48,0.6,0,1952,613,155,well_kept,5,530000,3419.3548387096776,864.600326264274
3552,0.55,1,1,0.97,0.36,0,0,2021,90,119,no_information,5,309900,2604.201680672269,3443.3333333333335
3553,0.72,1,1,0.98,0.54,0.8,0,2017,286,114,fully_renovated,5,283000,2482.4561403508774,989.5104895104895
3555,0.66,1,1,0.97,0.42,0.6,0,1964,302,90,well_kept,4,359000,3988.8888888888887,1188.7417218543046
3556,0.73,1,1,0.94,0.52,0.9,0,2017,1034,158,mint_condition,5,689000,4355.521840824325,666.3442940038685
3557,0.57,1,1,0.97,0.44,0,0,1930,430,130,need_of_renovation,6,349000,2684.6153846153848,811.6279069767442
3558,0.68,1,1,0.95,0.52,0.6,0,2002,514,202,well_kept,5,650000,3217.8217821782177,1264.591439688716
3560,0.66,1,1,0.98,0.39,0.6,0,1993,700,141,well_kept,5,250000,1773.049645390071,357.14285714285717
3561,0.64,1,1,0.95,0.28,0.6,0,1982,437,206,well_kept,6,549000,2665.0485436893205,1256.2929061784896
3562,0.66,1,1,0.97,0.42,0.6,0,1973,2459,200,well_kept,8,319000,1595,129.72753151687678
3563,0.7,1,1,0.96,0.33,0.9,0,2012,144,140,mint_condition,5,429000,3064.285714285714,2979.1666666666665
3564,0.71,1,1,0.95,0.43,0.9,0,2019,700,200,mint_condition,5,650000,3250,928.5714285714286
3565,0.66,1,1,0.97,0.4,0.6,0,1989,594,204,well_kept,6,359000,1759.8039215686274,604.3771043771044
3566,0.68,1,1,0.9,0.5,0.7,0,1985,350,262,modernized,9,1200000,4572.996455927746,3428.5714285714284
3567,0.71,1,0.99,0.9299999999999999,0.65,0.7,0,2009,155,150,modernized,6,850000,5666.666666666667,5483.870967741936
3568,0.58,1,1,1,0.48,0,0,1876,440,207,need_of_renovation,10,49000,236.3268062120189,111.36363636363636
3570,0.63,1,1,0.99,0.1,0.7,0,1956,74,65,refurbished,2,165000,2538.4615384615386,2229.7297297297296
3572,0.64,1,1,0.97,0,0.9,0,2017,760,136,mint_condition,5,325000,2389.705882352941,427.63157894736844
3576,0.69,1,1,0.96,0.16,1,0,2020,317,154,first_time_use,5,459900,2986.3636363636365,1450.011035091591
3577,0.64,1,0.99,0.9299999999999999,0.29,0.6,0,2006,122,104,well_kept,4,849000,8163.461538461538,6959.016393442623
3578,0.62,1,1,0.98,0.71,0,0,1897,533,125,no_information,4,295000,2343.6879319933264,553.4709193245778
3579,0.56,1,1,0.99,0.37,0,0,1997,2668,120,need_of_renovation,6,169000,1408.3333333333333,63.343328335832084
3580,0.62,1,1,0.97,0.15,0.6,0,1905,1592,600,well_kept,25,375000,625,235.55276381909547
3581,0.6,1,1,0.95,0.62,0,0,1923,247,380,no_information,13,659000,1734.2105263157894,2668.016194331984
3585,0.52,1,0.99,0.85,0.3,0,0,2013,200,218,no_information,8,1860000,8532.11009174312,9300
3586,0.63,1,1,0.98,0.2,0.6,0,1922,330,59,well_kept,3,189000,3203.3898305084745,572.7272727272727
3587,0.68,1,1,0.95,0.53,0.6,0,1980,453,175,well_kept,7,559000,3194.285714285714,1233.9955849889625
3589,0.64,1,1,0.99,0.27,0.6,0,1957,180,75,well_kept,3.5,158000,2106.6666666666665,877.7777777777778
3590,0.59,1,1,0.98,-0.05,0.6,0,1905,2233,126,well_kept,4,250000,1984.126984126984,111.95700850873264
3591,0.66,1,1,0.98,0.39,0.6,0,1995,300,170,well_kept,7,249000,1464.7058823529412,830
3592,0.7,1,1,0.98,0.39,0.8,0,1953,1073,90,fully_renovated,4,259000,2877.777777777778,241.3793103448276
3594,0.56,1,1,0.97,0.42,0,0,1900,187,152,need_of_renovation,6,319000,2097.304404996713,1705.8823529411766
3595,0.71,1,1,0.95,0.63,0.7,0,1929,256,97,refurbished,4,597000,6154.639175257732,2332.03125
3596,0.54,1,1,1,0.24,0,0,1900,605,133,need_of_renovation,6,35000,263.1578947368421,57.85123966942149
3597,0.57,1,1,0.99,0.45,0,0,1942,618,140,no_information,5,169000,1207.142857142857,273.46278317152104
3598,0.71,1,1,0.97,0.29,1,0,2020,380,142,first_time_use,4,355800,2505.6338028169016,936.3157894736842
3600,0.68,1,1,0.97,0.32,0.8,0,1977,968,207,fully_renovated,9,385000,1859.9033816425122,397.72727272727275
3601,0.56,1,1,0.95,0.39,0,0,1930,459,126,no_information,6,599000,4753.9682539682535,1305.0108932461874
3602,0.68,1,1,0.94,0.53,0.6,0,1973,410,190,well_kept,6,695000,3657.8947368421054,1695.121951219512
3603,0.57,1,1,0.98,0.41,0,0,1911,514,179,no_information,6,220000,1229.0502793296089,428.01556420233464
3604,0.64,1,1,0.97,0.26,0.6,0,1968,890,192,well_kept,6,325000,1692.7083333333333,365.1685393258427
3605,0.58,1,1,0.95,0.55,0,0,1972,680,150,no_information,5,649000,4326.666666666667,954.4117647058823
3606,0.55,1,1,0.97,0.35,0,0,1965,262,100,no_information,4,320000,3200,1221.3740458015268
3607,0.68,1,1,0.95,0.55,0.6,0,1969,583,209,well_kept,7,579000,2770.334928229665,993.138936535163
3608,0.52,1,1,0.99,0.14,0,0,1951,250,230,no_information,7,169500,736.9565217391304,678
3609,0.55,1,1,0.95,0.36,0,0,1962,800,250,no_information,5,640000,2560,800
3611,0.66,1,1,0.97,0.37,0.6,0,1935,621,100,well_kept,3,338000,3380,544.2834138486312
3612,0.67,1,1,0.94,0.49,0.6,0,1995,681,154,well_kept,5,749000,4863.636363636364,1099.8531571218796
3614,0.74,1,1,0.97,0.49,1,0,2020,341,125,first_time_use,5,415000,3320,1217.008797653959
3616,0.55,1,1,0.97,0.31,0,0,2004,600,160,need_of_renovation,8,318000,1987.5,530
3617,0.63,1,1,0.95,0.21,0.6,0,1995,308,250,well_kept,10,650000,2600,2110.3896103896104
3620,0.54,1,1,0.98,0.28,0,0,1974,207,111,need_of_renovation,7,250000,2252.252252252252,1207.729468599034
3621,0.5,1,1,0.96,0.05,0,0,1992,897,127,no_information,6,490000,3858.267716535433,546.2653288740245
3622,0.5,1,1,0.99,0.03,0,0,1977,392,221,no_information,6,79000,357.4660633484163,201.53061224489795
3624,0.67,1,1,0.98,0.36,0.7,0,2010,708,206,modernized,8,275000,1334.9514563106795,388.4180790960452
3626,0.75,1,1,0.94,0.59,1,0,2019,320,130,first_time_use,4,690000,5307.692307692308,2156.25
3627,0.66,1,1,0.98,0.36,0.6,0,2005,656,234,well_kept,9,198000,846.1538461538462,301.8292682926829
3629,0.59,1,1,0.99,0.53,0,0,1856,1918,205,no_information,7,169000,824.390243902439,88.1126173096976
3630,0.64,1,1,0.96,0.29,0.6,0,1979,1094,130,well_kept,6,540000,4153.846153846154,493.60146252285193
3632,0.74,1,1,0.98,0.44,1,0,2019,280,120,first_time_use,5,299900,2499.1666666666665,1071.0714285714287
3635,0.69,1,1,0.95,0.6,0.6,0,1980,375,135,well_kept,4.5,625000,4629.62962962963,1666.6666666666667
3636,0.74,1,1,0.97,0.44,1,0,2020,370,145,first_time_use,5,399000,2751.7241379310344,1078.3783783783783
3637,0.62,1,1,0.92,0.2,0.6,0,1983,2298,630,well_kept,20,945000,1500,411.2271540469974
3638,0.64,1,1,0.97,0.29,0.6,0,1997,431,183,well_kept,6,405000,2209.4926350245496,939.6751740139212
3639,0.65,1,1,0.95,0.36,0.6,0,1975,541,376,well_kept,10,635262,1688.0450668296442,1174.2365988909428
3640,0.46,1,0.6,0.98,0.2,0,0,1930,1,300,need_of_renovation,13,280000,933.3333333333334,280000
3641,0.65,1,1,0.97,0.25,0.7,0,1972,446,150,modernized,7,380000,2533.3333333333335,852.0179372197309
3642,0.7,1,1,0.95,0.64,0.6,0,1956,506,109,well_kept,5,637000,5805.1581153741,1258.893280632411
3643,0.57,1,1,0.98,0.42,0,0,1964,283,96,need_of_renovation,6,199000,2072.9166666666665,703.1802120141343
3644,0.59,1,1,0.9,0.66,0,0,1969,640,440,no_information,17,1249000,2838.6363636363635,1951.5625
3645,0.7,1,1,0.97,0.36,0.9,0,1999,660,100,mint_condition,3,385000,3829.3216630196935,583.3333333333334
3646,0.7,1,1,0.9299999999999999,0.37,0.9,0,2003,452,202,mint_condition,7,885000,4381.188118811881,1957.9646017699115
3647,0.59,1,1,0.95,0.56,0,0,1958,710,240,no_information,10,595000,2479.1666666666665,838.0281690140845
3648,0.66,1,1,0.99,0.35,0.6,0,1984,352,109,well_kept,4,178000,1633.0275229357799,505.6818181818182
3649,0.63,1,1,0.98,0.12,0.7,0,2001,582,313,modernized,10,279000,891.373801916933,479.3814432989691
3655,0.58,1,1,0.98,0.47,0,0,2000,310,97,need_of_renovation,4,199000,2048.167970358172,641.9354838709677
3656,0.71,1,1,0.97,0.32,1,0,2020,285,130,first_time_use,4,379900,2922.3076923076924,1332.982456140351
3658,0.68,1,1,0.95,0.36,0.8,0,1968,250,200,fully_renovated,6,650000,3250,2600
3660,0.66,1,1,0.96,0.43,0.6,0,1980,448,173,well_kept,4,449000,2595.375722543353,1002.2321428571429
3661,0.62,1,1,0.96,0.73,0,0,1964,790,115,need_of_renovation,5,480000,4173.913043478261,607.5949367088608
3662,0.76,1,1,0.97,0.62,1,0,2020,300,177,first_time_use,4,365000,2062.146892655367,1216.6666666666667
3663,0.74,1,1,0.97,0.44,1,0,2020,200,165,first_time_use,5,412500,2500,2062.5
3668,0.7,1,1,0.97,0.25,1,0,2019,245,145,first_time_use,5,350000,2413.793103448276,1428.5714285714287
3669,0.72,1,1,0.98,0.66,0.7,0,1814,330,213,modernized,10,230000,1079.81220657277,696.969696969697
3670,0.71,1,1,0.97,0.58,0.7,0,1978,1100,220,modernized,8,395000,1795.4545454545455,359.09090909090907
3671,0.55,1,1,0.96,0.33,0,0,1976,670,164,need_of_renovation,6,510000,3100.6809338521402,761.1940298507462
3672,0.66,1,1,0.95,0.41,0.6,0,1976,685,171,well_kept,6.5,548500,3207.6023391812864,800.7299270072992
3675,0.71,1,1,0.97,0.6,0.7,0,1909,3000,888,refurbished,42,420000,472.97297297297297,140
3676,0.76,1,1,0.96,0.62,1,0,2020,599,146,first_time_use,5,495000,3389.7144422378965,826.3772954924875
3677,0.64,1,1,0.98,0.27,0.6,0,1963,1000,167,well_kept,8,219000,1311.377245508982,219
3679,0.66,1,1,0.96,0.38,0.6,0,1958,6078,100,well_kept,4,449000,4490,73.8729845343863
3681,0.58,1,1,0.97,0.49,0,0,1972,240,129,no_information,4,330000,2558.139534883721,1375
3682,0.58,1,1,0.97,0.5,0,0,1980,635,116,no_information,5,340000,2931.0344827586205,535.4330708661417
3683,0.55,1,1,0.98,0.34,0,0,1954,1212,110,no_information,5,270000,2454.5454545454545,222.77227722772278
3684,0.56,1,1,0.98,0.35,0,0,1953,372,349,no_information,11,200000,573.0659025787966,537.6344086021505
3685,0.53,1,1,0.92,0.27,0,0,2009,4920,110,no_information,4,930000,8454.545454545454,189.02439024390245
3686,0.6,1,1,0.95,0.63,0,0,1955,465,180,no_information,6,625000,3472.222222222222,1344.0860215053763
3687,0.55,1,1,0.99,0.3,0,0,1951,210,100,no_information,4,76500,765,364.2857142857143
3688,0.6,1,1,0.98,0.61,0,0,1964,427,99,no_information,4,236500,2388.8888888888887,553.864168618267
3689,0.55,1,1,0.97,0.36,0,0,2018,205,120,no_information,5,354000,2950,1726.8292682926829
3690,0.56,1,1,0.98,0.37,0,0,2002,382,152,no_information,5,199700,1312.7793846962923,522.7748691099476
3691,0.6,1,1,0.98,0.62,0,0,1952,1214,217,no_information,5,236000,1087.557603686636,194.3986820428336
3692,0.58,1,1,0.97,0.52,0,0,1984,809,142,no_information,3,327000,2302.8169014084506,404.20271940667493
3693,0.56,1,1,0.99,0.35,0,0,1962,424,79,no_information,4,105000,1329.113924050633,247.64150943396226
3694,0.57,1,1,0.98,0.44,0,0,1973,589,215,no_information,7,259000,1204.6511627906978,439.7283531409168
3695,0.58,1,1,0.96,0.51,0,0,1920,613,123,no_information,5,440000,3552.97157622739,717.7814029363784
3696,0.72,1,1,0.9299999999999999,0.71,0.7,0,1986,2200,168,modernized,5,860000,5119.047619047619,390.90909090909093
3697,0.55,1,1,0.94,0.38,0,0,1936,453,261,no_information,8,667000,2555.5555555555557,1472.4061810154526
3698,0.55,1,1,0.99,0.32,0,0,1908,114,85,no_information,5,116000,1364.7058823529412,1017.5438596491229
3699,0.57,1,1,0.98,0.44,0,0,1973,346,110,no_information,4,207000,1881.8181818181818,598.2658959537572
3700,0.6,1,1,0.99,0.58,0,0,1897,344,138,no_information,3,141000,1021.7391304347826,409.8837209302326
3701,0.56,1,1,0.96,0.41,0,0,1928,697,159,no_information,8,522000,3283.0188679245284,748.9239598278335
3702,0.55,1,1,0.95,0.32,0,0,1977,1082,196,no_information,6,560000,2857.1428571428573,517.5600739371534
3704,0.67,1,1,0.97,0.36,0.7,0,1955,512,181,refurbished,6,379000,2087.11933476513,740.234375
3705,0.6,1,1,0.97,0.63,0,0,1965,185,127,no_information,5,327000,2574.803149606299,1767.5675675675675
3706,0.59,1,1,0.95,0.59,0,0,1960,667,161,no_information,6,592000,3677.018633540373,887.5562218890555
3707,0.57,1,1,0.9299999999999999,0.49,0,0,1972,1255,113,no_information,5.5,798000,7061.946902654868,635.8565737051792
3708,0.68,1,1,0.98,0.47,0.6,0,1995,312,105,well_kept,5,269000,2561.904761904762,862.1794871794872
3709,0.65,1,1,0.95,0.35,0.6,0,1974,2100,275,well_kept,9,649000,2360,309.04761904761904
3710,0.66,1,1,0.97,0.32,0.7,0,1870,650,195,refurbished,7,395000,2025.6410256410256,607.6923076923077
3711,0.55,1,1,0.97,0.31,0,0,1954,429,208,no_information,10,395000,1899.0384615384614,920.7459207459208
3712,0.72,1,1,0.84,0.48,1,0,2021,3700,430,first_time_use,8,1950000,4534.883720930233,527.027027027027
3713,0.76,1,1,0.95,0.61,1,0,2020,1094,87,first_time_use,3,650000,7471.264367816092,594.1499085923217
3714,0.66,1,1,0.98,0.37,0.6,0,1931,1440,270,well_kept,9,269000,996.2962962962963,186.80555555555554
3715,0.68,1,1,0.95,0.54,0.6,0,2006,172,137,well_kept,5,548000,4000,3186.046511627907
3716,0.52,1,1,0.96,0.15,0,0,1900,9939,140,no_information,4,475000,3392.8571428571427,47.79152832276889
3718,0.52,1,1,0.97,0.16,0,0,1964,630,168,no_information,9,420000,2500,666.6666666666666
3719,0.67,1,1,0.98,0.32,0.7,0,1900,526,225,modernized,7,299000,1328.888888888889,568.4410646387832
3720,0.67,1,1,0.96,0.47,0.6,0,2007,225,130,well_kept,8,460000,3538.4615384615386,2044.4444444444443
3721,0.68,1,1,0.96,0.4,0.7,0,1963,358,109,modernized,3,435000,3990.8256880733943,1215.0837988826815
3722,0.68,1,1,0.89,0.22,1,0,2020,487,150,first_time_use,5,1350500,9003.333333333334,2773.100616016427
3723,0.72,1,1,0.9299999999999999,0.46,0.9,0,2017,455,186,mint_condition,6,895000,4811.8279569892475,1967.032967032967
3724,0.6,1,1,1,0.58,0,0,1930,109,100,need_of_renovation,4,45000,450,412.8440366972477
3726,0.69,1,1,0.96,0.48,0.7,0,1944,218,299,modernized,24,430000,1438.1270903010034,1972.4770642201836
3727,0.51,1,1,0.97,0.11,0,0,1986,320,144,no_information,5.5,368000,2555.5555555555557,1150
3729,0.65,1,1,0.99,0.29,0.6,0,1700,60,70,well_kept,2,145000,2071.4285714285716,2416.6666666666665
3731,0.66,1,1,0.88,0.5,0.6,0,1992,32818,240,well_kept,10,1395000,5812.5,42.50716070449144
3732,0.57,1,1,0.97,0.48,0,0,1909,1283,200,need_of_renovation,8,329000,1645,256.4302416212003
3733,0.72,1,0.99,0.9,0.5,0.9,0,2006,333,263,mint_condition,10,1190000,4519.731094990315,3573.5735735735734
3734,0.69,1,1,0.95,0.58,0.6,0,1980,503,190,well_kept,5,560000,2947.3684210526317,1113.320079522863
3736,0.75,1,1,0.9299999999999999,0.66,0.9,0,2016,741,200,mint_condition,5,850000,4250,1147.098515519568
3737,0.72,1,1,0.9,0.4,1,0,2020,650,240,first_time_use,7,1199000,4995.833333333333,1844.6153846153845
3738,0.57,1,1,0.96,0.48,0,0,1964,658,189,need_of_renovation,8,497000,2629.6296296296296,755.3191489361702
3740,0.7,1,1,0.96,0.61,0.6,0,1984,462,170,well_kept,7,460000,2705.8823529411766,995.6709956709957
3741,0.65,1,1,0.97,0.35,0.6,0,2001,404,120,well_kept,4,328000,2733.3333333333335,811.8811881188119
3742,0.52,1,1,0.99,0.13,0,0,1920,500,100,need_of_renovation,4,111000,1110,222
3743,0.51,1,1,0.99,0.05,0,0,1936,560,74,need_of_renovation,3,86000,1162.162162162162,153.57142857142858
3744,0.64,1,1,0.96,0.28,0.6,0,1970,2173,140,well_kept,4,450000,3214.285714285714,207.08697653014266
